budget,seats,body_type,priority,car_price,family_score,performance_score,city_score,luxury_score,offroad_score,safety_score,efficiency_score,chosen
3952534,4,SUV,luxury,1400000,3,6,0,0,6,1,3,0
2132610,6,SUV,family,1120000,10,10,10,10,6,10,10,0
2608008,5,SUV,city,10800000,10,10,0,10,10,10,0,0
553861,5,SUV,safety,13900000,10,10,0,10,10,10,0,0
1303670,7,SUV,city,1650000,10,10,0,10,6,10,10,0
1941156,6,Off-Road SUV,efficiency,19500000,7,8,0,8,8,10,0,0
2122984,7,Sedan,offroad,7400000,7,8,0,6,4,10,0,0
2806567,6,SUV,family,1120000,10,10,0,10,6,10,10,0
2312277,6,SUV,family,820000,10,10,3,10,6,10,10,0
2752216,6,Compact SUV,performance,625000,10,10,6,10,4,10,10,0
4817064,5,SUV,offroad,1450000,10,10,0,10,6,10,10,0
2148726,7,Sedan,performance,4950000,6,8,0,4,0,9,0,0
1244210,4,SUV,efficiency,1650000,10,10,0,10,6,10,10,0
3410435,5,SUV,family,1450000,10,10,7,10,6,10,5,1
3957565,7,SUV,luxury,8500000,7,6,0,8,6,10,0,0
4871745,6,SUV,family,9800000,10,10,0,10,10,10,3,0
1325504,4,Pickup,offroad,2850000,10,10,0,10,8,10,0,0
4876778,7,Sedan,offroad,6300000,10,10,0,10,0,10,9,0
2176295,6,SUV,family,1650000,10,10,0,10,6,10,10,1
1085439,6,Hatchback,city,4400000,3,8,3,4,0,9,3,0
2678692,4,Hatchback,city,590000,9,10,10,10,0,10,10,1
2246476,5,Hatchback,performance,4400000,3,8,3,4,0,9,3,0
4583024,5,SUV,luxury,1120000,10,10,0,10,6,10,10,1
4965286,5,SUV,luxury,1450000,10,10,0,10,6,10,10,1
4210577,7,Coupe,family,4950000,6,8,0,4,0,9,0,0
4752191,4,Off-Road SUV,efficiency,1600000,5,6,3,8,8,4,0,0
2815254,6,Coupe SUV,family,5600000,7,8,0,6,4,9,0,0
1296997,4,Gran Turismo,offroad,7850000,10,10,0,10,0,10,3,0
1844972,5,Sedan,city,5100000,7,8,4,8,0,10,5,0
3676365,7,Crossover,family,780000,10,10,10,10,4,10,10,0
4126433,4,SUV,performance,1400000,3,6,0,0,6,1,3,0
3788774,6,Hatchback,city,530000,7,4,6,8,4,6,10,0
2812131,4,Hatchback,offroad,560000,7,4,10,8,0,10,10,0
2619453,5,SUV,family,1250000,10,10,3,10,6,10,10,1
3189749,5,SUV,family,14000000,10,10,0,10,10,10,0,0
2048561,7,Coupe,efficiency,7700000,7,8,0,8,0,10,0,0
4611434,4,SUV,luxury,1400000,10,10,0,10,6,10,10,1
619103,6,SUV,offroad,5950000,10,10,0,10,6,10,9,0
4725334,7,Hatchback,efficiency,435000,7,0,10,8,4,10,10,0
3660130,7,Compact SUV,city,7200000,7,8,0,8,8,10,0,0
1239702,6,SUV,safety,3950000,7,8,0,8,6,10,3,0
3768245,4,Crossover,offroad,770000,10,10,10,10,4,10,10,0
1273430,7,SUV,city,3600000,7,8,0,8,10,10,0,0
4804237,4,SUV,city,1200000,10,10,0,10,6,10,10,0
1409349,4,Sedan,safety,6550000,10,10,0,10,0,10,0,0
2443509,6,SUV,luxury,5050000,10,10,0,10,6,10,8,0
3118791,7,SUV,performance,4300000,7,8,0,8,10,10,0,0
3842209,4,SUV,performance,3100000,10,10,0,10,6,10,10,1
4800334,7,SUV,efficiency,3850000,10,10,0,10,6,10,0,0
2908383,6,SUV,safety,14000000,10,10,0,10,10,10,5,0
4264869,7,Sedan,performance,4950000,6,8,0,4,0,9,0,0
2356887,6,SUV,offroad,1400000,10,10,0,10,6,10,10,0
930165,6,SUV,safety,1750000,10,10,0,10,6,10,0,0
2445524,6,MPV,safety,545000,3,6,10,0,0,5,10,0
3480426,4,Hatchback,efficiency,630000,9,10,6,10,4,8,10,1
3487151,7,Coupe SUV,offroad,1100000,10,10,0,10,4,10,10,0
4836552,6,Coupe SUV,offroad,950000,10,10,0,10,4,10,10,0
2753879,6,SUV,safety,1595000,10,10,4,10,6,10,10,0
1136835,5,MPV,safety,545000,3,6,10,0,0,5,10,0
4025142,4,Compact Sedan,city,650000,9,10,10,10,0,10,10,1
407332,6,Sedan,safety,18000000,10,10,0,10,0,10,0,0
2542283,7,Compact SUV,safety,850000,10,10,10,10,4,10,10,0
462123,5,Hatchback,performance,4400000,3,8,3,4,0,9,3,0
3907743,5,SUV,family,4400000,7,8,0,8,6,10,0,0
4961230,7,SUV,luxury,1650000,10,10,0,10,6,10,10,1
4420829,5,Coupe SUV,luxury,15500000,7,8,0,8,8,10,0,0
4528125,7,Hatchback,offroad,610000,10,10,6,10,4,10,10,0
1691409,4,SUV,performance,1220000,10,10,0,10,6,10,10,1
948441,4,Crossover,efficiency,1350000,10,10,0,10,4,10,5,0
2466851,5,Coupe SUV,city,11800000,10,10,0,10,8,10,0,0
4637611,4,SUV,performance,10200000,10,10,0,10,10,10,6,0
3416071,6,Hatchback,efficiency,630000,9,10,6,10,4,8,10,0
2582531,7,Coupe SUV,city,950000,10,10,0,10,4,10,10,0
1303253,6,Sedan,offroad,8200000,10,10,0,10,0,10,3,0
4992183,6,SUV,family,7500000,10,10,0,10,6,10,3,0
4079444,5,SUV,family,820000,10,10,3,10,6,10,10,1
1160007,7,Sedan,performance,685000,10,10,10,10,0,10,10,0
1628636,5,Sedan,safety,30000000,4,8,0,8,4,10,0,0
2398855,7,Sedan,city,30000000,4,8,0,8,4,10,0,0
3244892,5,SUV,safety,2050000,7,8,0,8,6,10,3,1
749214,5,MPV,performance,3100000,10,8,0,10,0,10,0,0
1461410,7,Pickup,safety,3550000,10,10,0,8,8,10,0,0
1709301,4,Coupe,luxury,7700000,7,8,0,8,0,10,0,0
1831412,6,SUV,family,9200000,10,10,0,10,10,10,0,0
4124560,4,Hatchback,luxury,4600000,3,8,3,4,0,9,3,0
1047994,4,SUV,family,1750000,10,10,0,10,6,10,0,0
730956,6,SUV,offroad,1400000,3,6,0,0,6,1,3,0
2027474,5,Compact SUV,luxury,7200000,7,8,0,8,8,10,0,0
3200883,7,SUV,safety,7150000,7,8,0,8,10,10,0,0
3568167,7,SUV,efficiency,1120000,10,10,0,10,6,10,10,0
2510219,7,Hatchback,luxury,575000,10,10,10,10,0,10,10,0
3242172,5,SUV,luxury,14500000,7,8,0,8,10,10,0,0
3060886,5,Sedan,safety,685000,10,10,10,10,0,10,10,1
2249635,6,Coupe SUV,city,950000,10,10,0,10,4,10,10,0
1850560,5,SUV,performance,5600000,7,8,0,6,6,10,0,0
2256482,6,SUV,city,10200000,10,10,0,10,6,10,0,0
3160082,6,MPV,city,890000,10,10,8,10,4,10,10,1
1252310,5,Sedan,luxury,18500000,10,10,0,10,0,10,0,0
2999975,4,SUV,family,3850000,10,10,0,10,6,10,0,0
3160808,5,SUV,performance,1020000,5,8,0,4,6,4,9,1
1398327,4,Sedan,performance,6950000,7,8,0,8,0,10,0,0
1785366,5,Hatchback,family,590000,9,10,10,10,0,10,10,1
878086,4,MPV,efficiency,13500000,10,10,0,10,4,10,6,0
3081736,7,Crossover,performance,4750000,7,8,0,8,0,10,0,0
1638491,7,SUV,efficiency,1599000,10,10,0,10,6,10,10,0
3156591,4,Sedan,safety,8200000,10,10,0,10,0,10,3,0
3709924,5,Compact SUV,efficiency,5600000,7,8,0,6,4,10,0,0
3911872,4,Hatchback,luxury,530000,7,4,6,8,4,6,10,1
3256282,4,Hatchback,offroad,620000,10,10,10,10,0,10,10,0
4497843,6,SUV,safety,1200000,10,10,0,10,6,10,10,0
1120573,5,SUV,performance,1100000,10,10,7,10,6,10,10,1
2928265,7,SUV,city,1109000,10,10,0,10,6,10,10,0
3529730,5,Pickup,efficiency,2850000,10,10,0,10,8,10,0,0
1732604,5,SUV,safety,3950000,7,8,0,8,6,10,3,0
1776281,4,Crossover,luxury,6400000,10,10,0,10,0,10,0,0
1458039,4,Sedan,safety,1220000,10,10,8,10,0,10,10,1
2842136,7,SUV,safety,1400000,3,6,0,0,6,1,3,0
3880843,7,SUV,family,6900000,7,8,0,8,6,10,0,0
3279099,6,SUV,safety,9200000,10,10,0,10,10,10,0,0
1513217,4,SUV,efficiency,1100000,10,10,7,10,6,10,10,1
2287957,7,SUV,offroad,14200000,10,10,0,10,10,10,0,0
1089662,5,Coupe SUV,city,6400000,7,8,0,6,4,10,0,0
3474843,4,Compact SUV,performance,5100000,10,10,0,10,0,10,9,0
2302785,5,Hatchback,offroad,695000,10,10,10,10,0,10,10,0
2341159,5,SUV,efficiency,4300000,7,8,0,8,10,10,0,0
3134557,5,Sedan,family,8500000,7,8,0,8,0,10,0,0
4368149,4,Compact SUV,performance,4850000,10,10,0,10,4,10,0,0
3149709,7,Sedan,performance,5000000,10,10,0,10,0,10,6,0
1445911,5,Hatchback,family,5600000,3,6,3,4,0,9,0,0
3292591,6,SUV,offroad,20000000,7,8,0,8,10,10,0,0
4595500,6,SUV,luxury,3750000,10,10,0,10,6,10,9,1
2764865,7,SUV,offroad,1020000,10,10,0,10,6,10,10,0
4931210,7,Compact SUV,offroad,625000,10,10,6,10,4,10,10,0
3462860,4,Pickup,luxury,3550000,10,10,0,8,8,10,0,0
744671,6,Hatchback,family,4400000,3,8,3,4,0,9,3,0
3516003,5,Coupe,safety,4950000,6,8,0,4,0,9,0,0
1213087,7,MPV,offroad,1070000,10,10,4,10,4,10,10,0
600353,7,Micro SUV,city,645000,10,10,10,10,4,10,10,0
2025796,7,SUV,family,13900000,10,10,0,10,10,10,0,0
792589,7,Sedan,family,4950000,10,10,0,10,0,10,9,0
2929445,7,Sedan,safety,5500000,7,8,0,8,0,10,0,0
3462089,5,Hatchback,city,5600000,3,6,3,4,0,9,0,0
4356694,5,SUV,offroad,1750000,10,10,0,10,6,10,0,0
1462536,5,Hatchback,luxury,850000,10,6,6,10,0,10,5,1
2324182,6,Sedan,performance,1220000,10,10,8,10,0,10,10,0
4645164,7,SUV,performance,10500000,7,8,0,8,10,10,0,0
4787330,4,Hatchback,safety,620000,10,10,10,10,0,10,10,1
1394862,4,Coupe,city,4950000,6,8,0,4,0,9,0,0
3373126,4,Off-Road SUV,efficiency,19500000,7,8,0,8,8,10,0,0
4133622,6,Off-Road SUV,city,1600000,5,6,3,8,8,4,0,0
1216040,6,SUV,offroad,10200000,10,10,0,10,6,10,0,0
4860234,7,Micro SUV,city,645000,10,10,10,10,4,10,10,0
1916348,4,SUV,family,7400000,10,10,0,10,10,10,6,0
581841,5,MPV,performance,3850000,10,10,0,10,4,10,6,0
1542400,4,MPV,family,1205000,10,10,4,10,4,10,10,1
2071756,4,SUV,offroad,4400000,7,8,0,8,6,10,0,0
4559659,7,Sedan,city,18000000,10,10,0,10,0,10,3,0
3806734,5,Compact SUV,luxury,4850000,10,10,0,10,4,10,0,0
661517,7,SUV,performance,145000000,7,8,0,8,10,10,0,0
2415207,5,SUV,offroad,9800000,10,10,0,10,10,10,3,0
4061984,5,SUV,efficiency,6200000,7,6,0,8,2,10,0,0
2517411,6,SUV,efficiency,17500000,7,8,0,8,10,10,0,0
1402645,4,SUV,safety,3750000,10,10,0,10,6,10,9,0
2730873,5,SUV,performance,5600000,7,8,0,6,6,10,0,0
1068330,5,SUV,efficiency,10000000,10,10,0,10,10,10,0,0
1613330,5,SUV,city,1020000,10,10,0,10,6,10,10,0
1229296,6,MPV,offroad,2570000,10,10,10,10,4,10,10,0
4516050,5,SUV,efficiency,7000000,7,8,0,8,10,10,0,0
3667421,7,SUV,safety,2700000,10,10,0,10,2,10,0,0
4980375,7,Gran Turismo,safety,7850000,10,10,0,10,0,10,3,0
2811087,7,SUV,performance,5950000,10,10,0,10,6,10,9,0
2707986,7,SUV,family,1120000,10,10,10,10,6,10,10,0
3828390,5,SUV,city,1220000,10,10,0,10,6,10,10,0
4908121,4,Coupe,offroad,18500000,8,10,0,10,4,10,0,0
3578527,5,Hatchback,efficiency,730000,10,10,3,10,0,10,10,1
1679398,5,Sedan,family,655000,10,10,10,10,0,10,10,1
3083769,4,SUV,efficiency,3950000,7,8,0,8,6,10,3,0
3289485,5,Coupe SUV,safety,5600000,7,8,0,6,4,9,0,0
3761970,6,MPV,efficiency,2570000,10,10,10,10,4,10,10,1
1684386,7,Hatchback,luxury,685000,10,10,10,10,0,10,10,0
1362610,4,Sedan,family,1220000,10,10,8,10,0,10,10,1
1879989,7,SUV,family,1595000,10,10,4,10,6,10,10,0
4830864,5,Compact SUV,luxury,850000,10,10,10,10,4,10,10,1
3749763,7,SUV,family,1100000,10,10,7,10,6,10,10,0
3565590,6,SUV,efficiency,1220000,10,10,0,10,6,10,10,0
1676186,4,Sedan,performance,6300000,10,10,0,10,0,10,9,0
4676033,5,Hatchback,offroad,620000,10,10,10,10,0,10,10,0
2233847,7,Pickup,offroad,3550000,10,10,0,8,8,10,0,0
3319828,4,Micro SUV,luxury,645000,10,10,10,10,4,10,10,1
1526522,4,SUV,city,9200000,7,8,0,8,10,10,0,0
665899,4,Crossover,performance,770000,10,10,10,10,4,10,10,0
3526520,5,SUV,luxury,24000000,7,8,0,8,10,10,0,0
2345371,7,SUV,city,810000,10,10,3,10,6,10,10,0
1438260,5,SUV,efficiency,1750000,10,10,0,10,6,10,0,0
1979582,6,Sedan,efficiency,19000000,10,10,0,10,0,10,0,0
3694425,4,MPV,performance,3850000,10,10,0,10,4,10,6,0
4802858,6,SUV,safety,820000,10,10,3,10,6,10,10,0
3699415,4,SUV,efficiency,810000,10,10,3,10,6,10,10,1
859221,5,Hatchback,offroad,685000,10,10,10,10,0,10,10,0
1282486,7,Sedan,offroad,4950000,6,8,0,4,0,9,0,0
3879799,4,Pickup,offroad,2850000,10,10,0,10,8,10,0,1
2712293,4,SUV,city,4400000,7,8,0,8,6,10,0,0
4649629,4,Sedan,family,19000000,10,10,0,10,0,10,0,0
545802,4,Coupe,family,21000000,10,10,0,10,0,10,0,0
3911627,5,SUV,city,5600000,7,8,0,6,6,10,0,0
716337,5,SUV,safety,1120000,10,10,0,10,6,10,10,0
831881,7,SUV,city,10800000,10,10,0,10,10,10,0,0
778475,6,Hatchback,luxury,695000,10,10,10,10,0,10,10,0
4076938,7,SUV,family,3650000,7,8,0,8,6,9,0,0
3514888,7,SUV,efficiency,820000,10,10,3,10,6,10,10,0
483009,6,Sedan,safety,970000,10,10,0,10,0,10,10,0
827432,6,Sedan,luxury,18000000,10,10,0,10,0,10,3,0
4756625,5,SUV,family,8500000,7,6,0,8,6,10,0,0
4984769,6,SUV,family,1950000,10,10,0,10,2,10,6,0
3250975,6,SUV,city,3600000,7,8,0,8,10,10,0,0
2502656,4,Sedan,city,18000000,10,10,0,10,0,10,0,0
2697041,6,Sedan,performance,6300000,10,10,0,10,0,10,9,0
3027171,5,SUV,luxury,1109000,10,10,0,10,6,10,10,1
3106918,4,Coupe SUV,offroad,950000,10,10,0,10,4,10,10,0
4575139,7,SUV,efficiency,7400000,10,10,0,10,10,10,6,0
4061668,7,Sedan,luxury,15000000,10,10,0,10,4,10,0,0
1981622,6,Hatchback,efficiency,730000,10,10,3,10,0,10,10,0
1295305,5,Sedan,offroad,7000000,10,10,8,10,0,10,10,0
994505,7,SUV,efficiency,1020000,10,10,0,10,6,10,10,0
3637029,4,SUV,performance,1020000,10,10,0,10,6,10,10,1
630221,7,Sedan,safety,18500000,10,10,0,10,0,10,0,0
2871374,5,Compact SUV,city,1180000,5,0,6,6,0,5,0,0
3671069,5,Sedan,city,8500000,7,8,0,8,0,10,0,0
3503653,6,Hatchback,offroad,850000,10,6,6,10,0,10,5,0
1093407,6,SUV,offroad,1120000,10,10,0,10,6,10,10,0
1999674,7,SUV,luxury,7400000,10,10,0,10,10,10,6,0
3115190,6,SUV,family,145000000,7,8,0,8,10,10,0,0
2921560,5,Sedan,performance,1149000,10,10,0,10,0,10,10,1
4883455,6,SUV,family,3850000,10,10,0,10,6,10,0,1
1524429,4,Sedan,safety,1180000,10,10,0,10,0,10,10,1
3654968,4,MPV,city,2570000,10,10,10,10,4,10,10,1
4543627,7,Hatchback,luxury,695000,10,10,10,10,0,10,10,0
2527647,7,Sedan,family,15000000,10,10,0,10,4,10,0,0
2301926,5,Coupe SUV,offroad,15500000,7,8,0,8,8,10,0,0
566801,7,SUV,luxury,3600000,7,8,0,8,10,10,0,0
3636651,5,SUV,luxury,7400000,10,10,0,10,10,10,6,0
4927338,7,SUV,efficiency,1035000,6,10,3,6,2,8,10,1
1250860,6,SUV,city,10500000,7,8,0,8,10,10,0,0
704857,5,Sedan,efficiency,19000000,10,10,0,10,0,10,0,0
4510381,7,Micro SUV,safety,645000,10,10,10,10,4,10,10,0
545303,5,SUV,luxury,5600000,7,8,0,6,6,10,0,0
3569669,5,Sedan,luxury,4950000,6,8,0,4,0,9,0,0
1659882,4,Compact SUV,family,750000,10,10,3,10,4,10,10,1
2866868,6,Compact Sedan,luxury,650000,9,10,10,10,0,10,10,0
4587274,7,SUV,performance,17800000,7,8,0,8,10,10,0,0
3807310,5,SUV,luxury,9800000,10,10,0,10,10,10,3,0
1119637,7,Micro SUV,city,645000,10,10,10,10,4,10,10,0
760057,7,SUV,safety,1595000,10,10,4,10,6,10,10,0
4828506,6,SUV,efficiency,3850000,10,10,0,10,6,10,0,0
1449651,6,Sedan,performance,6400000,10,10,0,10,0,10,10,0
2305755,7,Hatchback,safety,730000,10,10,3,10,0,10,10,0
4957952,5,SUV,city,17500000,7,8,0,8,10,10,0,0
1951562,4,SUV,efficiency,3600000,7,8,0,8,10,10,0,0
4324698,6,Off-Road SUV,safety,37500000,7,8,0,8,8,10,0,0
3024757,4,Compact SUV,safety,5100000,10,10,0,10,0,10,9,0
2758667,6,SUV,city,14200000,10,10,0,10,10,10,0,0
611153,4,SUV,city,1400000,10,10,0,10,6,10,10,0
3166671,7,Hatchback,efficiency,750000,6,0,6,10,0,8,0,0
2789951,6,Hatchback,offroad,630000,9,10,6,10,4,8,10,0
1264330,7,SUV,safety,1550000,10,10,0,10,10,10,3,0
4304148,7,Micro SUV,performance,630000,10,10,10,10,4,10,10,0
2731870,4,Sedan,performance,685000,10,10,10,10,0,10,10,1
3314156,7,SUV,luxury,13900000,10,10,0,10,10,10,0,0
4021706,6,Coupe SUV,city,11800000,10,10,0,10,8,10,0,0
4692999,6,SUV,efficiency,10000000,10,10,0,10,10,10,0,0
3130560,4,SUV,luxury,1850000,10,10,0,10,6,10,10,1
4566254,6,MPV,city,2570000,10,10,10,10,4,10,10,1
2986644,4,SUV,efficiency,7200000,10,10,0,10,10,10,9,0
4863796,4,SUV,offroad,1250000,10,10,3,10,6,10,10,0
2637065,4,SUV,safety,1109000,10,10,0,10,6,10,10,1
1644252,7,Coupe,efficiency,4950000,6,8,0,4,0,9,0,0
3543767,5,SUV,performance,6700000,10,10,0,10,10,10,0,0
1814462,6,Compact SUV,city,750000,10,10,3,10,4,10,10,0
2040371,7,SUV,offroad,9800000,10,10,0,10,10,10,3,0
1662824,6,Crossover,performance,4750000,7,8,0,8,0,10,0,0
2538638,5,SUV,efficiency,1120000,10,10,10,10,6,10,10,1
2837090,5,SUV,efficiency,1020000,5,8,0,4,6,4,9,1
3113950,7,Hatchback,efficiency,685000,10,10,10,10,0,10,10,0
4751644,4,MPV,city,3100000,10,8,0,10,0,10,0,0
2560932,7,SUV,efficiency,10500000,10,10,0,10,10,10,0,0
4754115,5,SUV,safety,8300000,7,8,0,8,10,10,0,0
3555526,7,SUV,family,2190000,7,8,0,6,6,9,0,1
2121784,5,Hatchback,city,5600000,3,6,3,4,0,9,0,0
597801,7,Compact SUV,safety,750000,10,10,3,10,4,10,10,0
4645256,4,Sedan,luxury,6400000,10,10,0,10,0,10,10,0
1313634,6,SUV,family,3100000,10,10,0,10,6,10,10,0
2102317,7,Coupe,luxury,7700000,7,8,0,8,0,10,0,0
1387943,4,Crossover,city,780000,10,10,10,10,4,10,10,1
2854843,6,SUV,performance,3600000,7,8,0,8,10,10,0,0
3731410,6,SUV,performance,28500000,10,10,0,10,10,10,0,0
3577368,6,Hatchback,city,630000,9,10,6,10,4,8,10,0
4251413,7,Compact Sedan,efficiency,650000,9,10,10,10,0,10,10,0
700429,4,SUV,safety,7000000,7,8,0,8,10,10,0,0
454027,5,Hatchback,luxury,630000,9,10,6,10,4,8,10,0
3331428,7,Coupe SUV,performance,950000,10,10,0,10,4,10,10,0
2043519,5,Coupe SUV,offroad,11800000,10,10,0,10,8,10,0,0
2075830,5,Sedan,family,1220000,10,10,8,10,0,10,10,1
3664924,6,SUV,luxury,1120000,10,10,0,10,6,10,10,0
3472251,7,SUV,offroad,14500000,7,8,0,8,10,10,0,0
3716201,6,Hatchback,efficiency,530000,7,4,6,8,4,6,10,0
430631,5,MPV,luxury,1070000,10,10,4,10,4,10,10,0
2423390,4,SUV,city,14000000,10,10,0,10,10,10,0,0
3474869,4,Sedan,city,1149000,10,10,0,10,0,10,10,0
4999921,7,Coupe SUV,offroad,5600000,7,8,0,6,4,9,0,0
2972770,4,SUV,luxury,1164000,10,10,10,10,6,10,10,1
2567002,4,SUV,efficiency,14500000,7,8,0,8,10,10,0,0
846191,5,Hatchback,performance,695000,10,10,10,10,0,10,10,1
3687790,7,SUV,luxury,13900000,10,10,0,10,10,10,0,0
1686518,5,SUV,efficiency,10500000,7,8,0,8,10,10,0,0
1920806,6,SUV,safety,14500000,7,8,0,8,10,10,0,0
2224550,7,Compact SUV,offroad,850000,10,10,10,10,4,10,10,0
865493,6,SUV,city,7500000,10,10,0,10,6,10,3,0
2442935,4,SUV,city,6900000,7,8,0,8,6,10,0,0
810873,6,SUV,luxury,1220000,10,10,0,10,6,10,10,0
1263810,6,SUV,family,10000000,10,10,0,10,10,10,0,0
1097460,4,Crossover,family,780000,10,10,10,10,4,10,10,1
478362,7,Sedan,family,685000,10,10,10,10,0,10,10,0
4356019,4,SUV,city,1850000,10,10,0,10,6,10,10,0
3332797,6,Hatchback,performance,590000,9,10,10,10,0,10,10,0
4875531,4,SUV,offroad,6900000,7,8,0,8,6,10,0,0
4682887,7,SUV,city,32500000,4,8,0,8,10,10,0,0
3337370,7,Sedan,luxury,4950000,10,10,0,10,0,10,9,0
3002861,4,Hatchback,performance,435000,7,0,10,8,4,10,10,0
1815022,5,SUV,offroad,1950000,10,10,0,10,2,10,6,0
615045,4,SUV,efficiency,1450000,10,10,7,10,6,10,5,0
2886365,4,SUV,luxury,1250000,10,10,3,10,6,10,10,1
3116184,6,SUV,offroad,7400000,10,10,0,10,10,10,6,0
2073703,5,Coupe SUV,family,15500000,7,8,0,8,8,10,0,0
1396966,4,SUV,city,1400000,3,6,0,0,6,1,3,0
4552981,4,SUV,luxury,14000000,10,10,0,10,10,10,5,0
802704,6,Convertible,luxury,9800000,4,8,0,6,0,10,0,0
1693649,7,Hatchback,performance,4400000,3,8,3,4,0,9,3,0
3821195,5,SUV,performance,4400000,7,8,0,8,6,10,0,0
4149308,7,SUV,family,1650000,10,10,0,10,6,10,10,1
1132195,7,Sedan,efficiency,1149000,10,10,0,10,0,10,10,0
3334054,6,SUV,family,3650000,7,8,0,8,6,9,0,0
4036746,6,SUV,offroad,2150000,10,10,0,10,2,10,0,0
1838901,7,Sedan,safety,6400000,10,10,0,10,0,10,10,0
2913589,4,Crossover,offroad,770000,10,10,10,10,4,10,10,0
4700898,5,Sedan,safety,8500000,7,8,0,8,0,10,0,0
3335775,6,SUV,luxury,7000000,7,8,0,8,10,10,0,0
1770074,6,Coupe,family,4950000,6,8,0,4,0,9,0,0
602037,5,Crossover,city,4750000,7,8,0,8,0,10,0,0
1607994,7,SUV,performance,6900000,7,8,0,8,6,10,0,0
1103426,5,Coupe,city,21000000,10,10,0,10,0,10,0,0
4571671,4,SUV,family,1650000,10,10,0,10,6,10,10,1
2360637,4,Off-Road SUV,city,19500000,7,8,0,8,8,10,0,0
2590746,5,Hatchback,city,750000,6,0,6,10,0,8,0,0
692237,6,MPV,city,1205000,10,10,4,10,4,10,10,0
1521290,5,SUV,family,14500000,7,8,0,8,10,10,0,0
950668,7,Coupe,family,7700000,7,8,0,8,0,10,0,0
4734219,7,SUV,offroad,1550000,10,10,0,10,10,10,3,0
3188861,5,SUV,efficiency,1120000,10,10,0,10,6,10,10,1
1904137,5,Hatchback,luxury,660000,10,10,10,10,0,10,10,1
1631531,4,Sedan,city,18000000,10,10,0,10,0,10,0,0
3677276,5,Coupe,safety,7700000,7,8,0,8,0,10,0,0
2326725,4,SUV,efficiency,145000000,7,8,0,8,10,10,0,0
3666583,4,SUV,efficiency,5950000,10,10,0,10,6,10,9,0
2244031,6,Sedan,safety,19000000,10,10,0,10,0,10,0,0
419702,6,Coupe SUV,luxury,11800000,10,10,0,10,8,10,0,0
4675163,5,Gran Turismo,safety,7850000,10,10,0,10,0,10,3,0
2759627,5,Compact Sedan,offroad,1300000,9,8,7,10,0,10,5,0
4103528,4,SUV,offroad,7200000,10,10,0,10,10,10,9,0
703638,7,Sedan,family,18500000,10,10,0,10,0,10,0,0
882384,4,Hatchback,offroad,5600000,3,6,3,4,0,9,0,0
2565712,6,Crossover,efficiency,780000,10,10,10,10,4,10,10,0
3243914,4,Micro SUV,luxury,645000,10,10,10,10,4,10,10,1
4452972,5,Coupe SUV,family,1850000,10,10,0,10,4,10,0,1
1269907,4,SUV,luxury,3950000,7,8,0,8,6,10,3,0
1949864,5,Coupe SUV,family,1850000,10,10,0,10,4,10,0,1
2211604,5,SUV,luxury,1300000,10,10,3,10,10,10,10,0
655840,5,Sedan,safety,1180000,10,10,0,10,0,10,10,0
3613412,5,SUV,offroad,1750000,4,6,0,2,6,1,3,0
2462155,5,SUV,performance,1250000,10,10,3,10,6,10,10,1
4969023,5,MPV,offroad,3100000,10,8,0,10,0,10,0,0
1407449,6,SUV,luxury,6200000,7,6,0,8,2,10,0,0
1512401,7,MPV,city,2025000,10,10,10,10,4,10,10,0
2008380,4,SUV,luxury,17500000,7,8,0,8,10,10,0,0
3057970,6,SUV,city,2700000,10,10,0,10,2,10,0,0
2136412,7,SUV,luxury,1300000,10,10,3,10,10,10,10,0
4903543,7,Sedan,performance,6950000,7,8,0,8,0,10,0,0
1969212,7,SUV,safety,10000000,10,10,0,10,10,10,0,0
3459585,4,Sedan,family,18000000,10,10,0,10,0,10,0,0
2742492,4,SUV,efficiency,9200000,10,10,0,10,10,10,0,0
1688668,5,SUV,city,24000000,7,8,0,8,10,10,0,0
533619,5,SUV,family,1750000,10,10,0,10,6,10,0,0
4352134,4,Sedan,city,7000000,10,10,8,10,0,10,10,0
1341094,5,Hatchback,family,630000,9,10,6,10,4,8,10,1
1464153,7,SUV,luxury,27500000,7,8,0,8,10,10,0,0
4958598,6,Sedan,efficiency,1220000,10,10,8,10,0,10,10,0
1298822,6,Crossover,city,6400000,10,10,0,10,0,10,0,0
461684,6,Hatchback,safety,695000,10,10,10,10,0,10,10,0
1358771,5,SUV,family,13900000,10,10,0,10,10,10,0,0
4231294,5,Sedan,city,1149000,10,10,0,10,0,10,10,0
3863682,7,SUV,performance,5050000,10,10,0,10,6,10,8,0
4093827,6,Hatchback,city,750000,6,0,6,10,0,8,0,0
2427036,5,Hatchback,performance,850000,10,6,6,10,0,10,5,0
913731,7,SUV,safety,9800000,10,10,0,10,10,10,3,0
4556456,6,SUV,performance,13900000,10,10,0,10,10,10,0,0
3101960,4,Compact Sedan,safety,650000,9,10,10,10,0,10,10,1
2430436,7,Sedan,safety,17500000,10,10,0,10,0,10,0,0
2845752,7,MPV,efficiency,2025000,10,10,10,10,4,10,10,1
844775,7,Sedan,offroad,5000000,10,10,0,10,0,10,6,0
4788337,6,Off-Road SUV,performance,1180000,10,10,3,10,8,10,10,0
849695,5,MPV,offroad,2570000,10,10,10,10,4,10,10,0
4515404,4,Sedan,luxury,1220000,10,10,8,10,0,10,10,1
